Name ,Country ,Sex,Age,University ,Department ,CGPA
Juanita Santhouse,Saudi Arabia,M,23,Yanbu Industrial College,Engineering,1.55
Engelbert Habbema,Indonesia,F,50,Universitas Tidar Magelang,Product Management,4.85
Klement Butler-Bowdon,Indonesia,M,30,Universitas Muhammadiyah Magelang,Business Development,4.04
Marylynne MacCleay,Portugal,F,48,Universidade do Minho,Sales,1.91
Ainslie Padginton,Argentina,M,26,Universidad Blas Pascal,Research and Development,1.62
Grant Greydon,Japan,M,40,Sapporo Gakuin University,Engineering,0.07
Miranda Bumpus,China,F,31,Shandong University of Triaditional Chinese Medicine,Legal,4.36
Fannie Langman,China,F,25,Shanghai Institue of Foreign Trade,Product Management,1
Sebastiano Piscot,Luxembourg,M,36,International University Institute of Luxembourg,Marketing,2.54
Shelli Darley,Colombia,F,33,Universidad Santiago de Cali,Marketing,4.96
Fitz Olwen,Ukraine,F,31,Sumy National Agrarian University,Accounting,1.81
Latisha Raddan,Peru,F,26,Universidad Peruana Union,Sales,4.99
Barnie Briar,Czech Republic,F,37,University of New York in Prague,Marketing,0.89
Janos Brittles,Philippines,F,45,Northwestern University of the Philippines,Research and Development,2.44
Katharyn Wieprecht,China,F,42,Southwest Agricultural University,Human Resources,0.03
Sadye Ambrosoli,Brazil,F,49,Centro Universitário Monte Serrat,Accounting,2.68
Lainey Calder,Indonesia,F,27,Universitas Ibn Khaldun Bogor,Human Resources,0.03
Rasla Reburn,Russia,M,32,Kamchatka State University Vitus Bering,Product Management,1.07
Mayne Chaimson,Brazil,M,49,Universidade Estadual de Montes Claros,Business Development,3.83
Benedicto Dommersen,Ukraine,F,46,Odessa State Academy of Construction and Architecture,Product Management,4.34
Julissa Rosenzwig,China,F,26,Hefei University of Technology,Business Development,0.63
Alasdair Jennaroy,Guinea,M,47,Université Gamal Abdel Nasser de Conakry,Business Development,0.15
Felike Wraggs,Portugal,F,26,Instituto Superior de Ciências Empresariais e de Turismo,Business Development,4.45
Tamma Bosworth,Austria,F,42,Akademie der bildenden Künste Wien,Sales,3.29
Tammie Yarmouth,Armenia,F,35,Armenian State Agrarian University,Product Management,4.37
Baird Iacovides,Indonesia,F,25,Institut Sains & Teknologi Akprind,Business Development,2.2
Kailey Stoneman,China,M,50,Capital University of Economics and Business,Engineering,2.72
Cart Durran,Azerbaijan,M,36,Baki Business University,Research and Development,0.36
Ashly Biskupek,Brazil,M,22,Universidade Federal de Santa Catarina,Business Development,4.9
Cheryl Boyles,United States,M,37,Calumet College of St. Joseph,Accounting,4.97
Cherice McBean,Indonesia,F,22,Politeknik Negeri Semarang,Legal,2.12
Evy Wilkennson,Indonesia,M,30,Universitas Katolik Soegijapranoto,Support,4.6
Melly Hamsley,Indonesia,M,31,Universitas Ahmad Dahlan,Training,1.29
Trenna Duesberry,Japan,M,36,Kyoto Seika University,Accounting,4.63
Rozanna Dumbellow,Albania,M,39,"University of Gjirokstra ""Eqerem Cabej""",Accounting,1.6
Cindelyn Scrase,Thailand,F,25,Thaksin University,Services,2.29
Phaedra Silver,Portugal,F,44,Instituto Politécnico de Bragança,Training,4.04
Zabrina Schistl,China,F,27,Tibet University,Business Development,2.93
Renado Barson,Indonesia,F,50,Universitas Paramadina Mulya,Support,1.51
Margo Kittow,Philippines,M,27,University of the Assumption,Product Management,0.33
Corissa Blenkinsopp,Brazil,M,29,Universidade Federal Rural do Rio de Janeiro,Legal,0.7
Iolande Mandry,Mexico,M,48,Universidad Metropolitana Latin Campus,Support,2.14
Jinny Marr,Lebanon,F,24,Centre Universitaire de Technologie,Legal,2.83
Daven Steer,Portugal,F,41,Universidade Aberta Lisboa,Research and Development,1.31
Zoe Keenleyside,Brazil,M,41,Universidade Federal de São Paulo,Research and Development,4.65
Sollie Danielis,Cuba,F,30,Universidad de Oriente,Legal,1.28
Goldi Stoad,China,F,32,Shihezi University ,Legal,1.71
Ilene Noore,Venezuela,M,38,Universidad José Maria Vargas,Engineering,1.26
Hilly Tedahl,Tanzania,F,42,Institute of Finance Management,Product Management,3.94
Eirena Brace,Japan,F,36,Tsukuba University,Engineering,0.27
Sean Bastie,China,M,26,Jishou University,Research and Development,0.68
Regine Loyndon,Philippines,M,23,University of the Assumption,Research and Development,4.9
Minnie Pilley,Peru,M,23,Universidad Señor de Sipán,Engineering,0.33
Sondra Girardez,Portugal,M,50,European University Portugal,Sales,3.77
Purcell Keyden,Colombia,F,25,Institución Universitaria Iberoamericana,Research and Development,3.97
Mariquilla Haughian,Kenya,F,47,Maseno University,Marketing,2.67
Joleen Kristof,China,M,42,West China University of Medical Sciences,Training,3.99
Warren Straine,Poland,F,33,Technical University of Radom,Sales,0.76
Ulrikaumeko Piris,Chile,F,21,Universidad Tecnológica Metropolitana,Training,4.06
Muffin Hessle,Philippines,M,25,Tarlac State University,Human Resources,2.24
Maxwell Arrighi,Sierra Leone,M,40,Njala University,Product Management,2.42
Lanna Dufoure,Philippines,M,28,Isabela State University,Legal,0.19
Elene Strathern,Sweden,M,27,Chalmers University of Technology,Accounting,2.74
Lazarus Kempton,Czech Republic,M,41,Brno University of Technology,Engineering,0.45
Alon Moffat,Indonesia,F,34,Universitas Bunda Mulia Jakarta,Marketing,2.74
Myrtie Butterick,Guinea,M,26,Université Julius Nyerere Kankan,Services,1.26
Nikolai Malcher,Czech Republic,F,49,Masaryk University,Support,3.01
Emilia Gilston,Cuba,M,43,Universidad de Ciego de Avila,Engineering,3.36
Gayleen Ivanuschka,South Korea,M,45,Pohang University of Science and Technology,Business Development,2.44
Dare Adolfson,China,F,26,Guangdong University of Foreign Studies,Legal,4.01
Elisabeth Davsley,Japan,F,34,Teikyo Heisei University,Product Management,2.95
Fulvia Hartle,Martinique,F,29,Université des Antilles et de la Guyane,Training,0.64
Matti Bulward,China,M,27,Zhongnan University of Economics and Law,Training,4.83
Teresita Eagle,China,M,36,Jiaying University,Human Resources,3.03
Andi Otto,Philippines,F,39,Benguet State University,Training,0.62
Hermina Sonier,Indonesia,F,36,Universitas Nasional Pasim,Engineering,3.6
Doloritas Haccleton,United States,F,26,"Florida Metropolitan University, Fort Lauderdale College",Business Development,4.1
Iain Malim,Spain,F,50,Iniciativa Universidad del Atlantico,Marketing,1.02
Lin Emmanueli,China,M,40,Northeast Agricultural University,Legal,4.91
Hallie Girogetti,Equatorial Guinea,M,29,Universidad Nacional de Guinea Ecuatorial,Services,1.64
Cori Pichmann,China,M,36,Tianjin University of Technology,Human Resources,1.96
Filmer Manion,Indonesia,M,48,Universitas Tarumanagara,Training,3.31
Justin O'Bruen,Pakistan,F,26,Newports Institute of Communication & Economics,Research and Development,4.59
Kenneth Somerlie,Spain,M,47,Universidad de Almería,Product Management,1.15
Catha Birkenshaw,Argentina,F,50,Universidad de Belgrano,Services,4.6
Deerdre Simonaitis,China,M,43,Capital University of Medical Sciences,Accounting,2.09
Gilburt Paige,Portugal,F,28,Universidade Tecnica de Lisboa,Human Resources,3.02
Burton Addlestone,Indonesia,M,35,Universitas Pancasakti Tegal,Research and Development,2.66
Marysa Puttnam,Armenia,F,43,Yerevan State Medical University,Product Management,2.17
Henry Foy,Bosnia and Herzegovina,F,25,University of Bihac,Human Resources,4.33
Lisha Seawright,China,M,24,Central University of Finance and Economics,Marketing,3.43
Michail Striker,Croatia,M,40,University of Split,Marketing,1.35
Mozelle Higgen,Portugal,F,40,"Instituto de Artes Visuais, Design e Marketing - IADE",Support,4.28
Elly De Bruijne,Indonesia,F,20,Universitas Sam Ratulangi,Support,1.38
Shepperd Kellick,Indonesia,F,27,Abfi Institute Perbanas Jakarta,Sales,2.58
Heall Vashchenko,Brazil,M,39,Universidade do Oeste Paulista,Accounting,1.04
Kinnie Clarycott,Poland,F,22,"Teacher Training College of Revalidation, Rehabilitation and Physical Education",Services,1.8
Benny Mosten,China,F,34,Fujian University of Traditional Chinese Medicine,Support,0.84
Quinn Liddell,China,M,32,Nanjing University of Aeronautics and Astronautics,Support,4.62
Kamila Rounsefull,United States,F,47,Washington and Lee University,Training,0.14
Stanfield Braunlein,Indonesia,F,22,Universitas 17 Agustus 1945 Samarinda,Support,1.52
Laverne Vedenyapin,Portugal,M,34,Instituto Superior de Entre Douro e Vouga,Legal,3.7
Maybelle Stennet,Indonesia,M,21,Politeknik Negeri Semarang,Support,1.11
Wain Losebie,Finland,F,44,Academy of Fine Arts,Training,0.85
Ambrosi Adanet,Portugal,M,46,"Instituto de Artes Visuais, Design e Marketing - IADE",Accounting,3.23
Corry Hune,Kosovo,M,40,Mills College,Services,1.28
Irma Dursley,Brazil,M,21,Universidade Federal de São Paulo,Engineering,1.93
Bernelle Saggs,Vietnam,M,43,Ho Chi Minh City University of Pedagogics,Research and Development,1.49
Rancell Phython,China,M,32,Chengdu University of Technology,Support,2.67
Lisbeth Kerrich,China,F,30,Tianjin Medical University,Services,2.61
Englebert Chitty,Philippines,F,23,Mariano Marcos State University,Support,4.93
Brittany Guyonnet,Poland,F,30,Akademia Podlaska,Services,3.73
Tabbatha Duprey,Canada,F,24,University of Calgary,Research and Development,4.44
Sydney Waterland,Brazil,M,34,Universidade Federal de Uberlândia,Support,3.79
Oliy Barrass,Philippines,M,45,Philippine Women's University,Accounting,3.17
Terrill Gildea,Indonesia,F,35,Universitas Hasanuddin,Product Management,1.32
Tobit Priestnall,Yemen,M,30,Taiz University,Research and Development,1.95
Dagny Avramow,China,M,33,Guangzhou University of Traditional Chinese Medicine,Engineering,1.64
Jeromy Duchant,Czech Republic,F,42,Charles University Prague,Business Development,4.96
Maribel Thurby,Czech Republic,M,30,University of Pardubice,Services,3.01
Perla Cator,Indonesia,M,31,Universitas Muhammadiyah Malang,Human Resources,2.97
Cornela Eborall,Greece,M,23,University of Piraeus,Research and Development,4.56
Jarvis Feasey,China,M,50,China Three Gorges University,Training,1.87
Llewellyn Caldero,Brazil,F,43,Universidade Regional Integrada do Alto Uruguai e das Missões,Services,0.51
Iolanthe Mamwell,Nicaragua,M,41,Universidad Nacional Autonoma de Nicaragua,Support,2.58
George Kobieriecki,Argentina,F,46,Instituto Universitario CEMA,Services,0.94
Oby Lambricht,China,M,22,Heilongjiang Commercial University,Legal,0.35
Pierson Ploughwright,Slovenia,M,44,University of Ljubljana,Support,1.43
Marcile Berringer,Philippines,F,22,University of San Carlos,Training,2.22
Janek Hellwing,China,M,38,Yantai Education Institute & Yantai Television University,Legal,3.19
Kerry Mounsey,Bolivia,F,23,Escuela Militar de Ingeniería,Training,1.97
Filide Panswick,Nigeria,M,39,Bowen University,Accounting,3.3
Rodie Feely,Kosovo,F,24,Universidad Nacional San Luis Gonzaga,Product Management,0.17
Elsbeth Buyers,China,M,30,Guangdong Radio & TV University,Accounting,4.97
Charisse Schukraft,Canada,F,48,Dominican College of Philosophy and Theology,Business Development,3.16
Stuart Sheahan,France,M,45,Université Val-de-Marne (Paris XII),Product Management,1.41
Orly Curthoys,Indonesia,F,44,Universitas 17 Agustus 1945 Samarinda,Sales,2.89
Christin Sumpter,Indonesia,M,36,Universitas Syiah Kuala,Services,2.38
Mariellen Busby,Thailand,F,44,Hatyai University,Support,3.81
Deeann Abbate,Indonesia,F,33,Universitas Sriwijaya,Marketing,3.57
Georgiana Cuttelar,Russia,M,30,Perm State Medical Academy,Product Management,1.82
Jehanna Bernhardi,China,M,25,Chongqing Normal University Foreign Trade and Business College,Research and Development,2.63
Cecelia Kyrkeman,Croatia,F,20,University of Pula,Business Development,0.76
Nathalia Selby,Bulgaria,M,23,Medical University Pleven,Marketing,2.63
Roxy Ricciardelli,China,M,22,Jiangsu University of Science and Technology,Legal,0.93
Letty Pautard,New Zealand,F,37,University of Otago,Legal,4.76
Deonne Gisburne,Czech Republic,F,48,Czech University of Agriculture Prague,Services,0.91
Ava Campelli,China,M,30,Sichuan Fine Art Institute,Training,0.03
Kaitlin Kaygill,Russia,F,43,Omsk State Agrarian University,Human Resources,0.13
Mikey Delion,Czech Republic,F,46,"Academy of Performing Arts, Film and TV Fakulty",Support,4.19
Micaela Leipnik,United States,F,37,Temple University,Training,3.28
Robinet Bizley,Portugal,M,26,Instituto Superior de Ciências do Trabalho e da Empresa,Services,3.44
Jermayne Grinsted,Brazil,M,35,Universidade Católica de Pelotas,Product Management,3.09
Melania Pilcher,Russia,F,36,I.M. Sechenov Moscow Medical Academy,Services,3.87
Cornela Possell,Russia,M,30,Moscow P. I. Tchaikovsky Conservatory,Training,0.34
Jaquenette MacCombe,Philippines,F,43,Central Mindanao University,Product Management,2.81
Caresse Stode,Philippines,M,24,University of the Visayas,Training,2.22
Averil Iffe,Philippines,F,31,College of the Holy Spirit,Legal,3.7
Chris Penson,China,M,42,Southwest University of Political Science and Law,Engineering,3.25
Cobb Ferencz,Philippines,F,21,Araullo University,Engineering,3.35
Melvin Martell,Netherlands,F,44,Utrecht University,Engineering,2.29
Pebrook Crumley,Thailand,M,23,Chulalongkorn University,Marketing,4.53
Zelda Ivanikov,Czech Republic,M,40,Prague College,Research and Development,0.23
Roderick Sutherns,China,F,37,Southwest University of Political Science and Law,Marketing,4.34
Melony Bestwall,China,M,23,Jiangxi University of Finance and Economics,Engineering,3.65
Wake Mugg,Poland,F,50,Fine Arts Academy in Warsaw,Business Development,2.69
Fabe Hegerty,France,F,45,Institut de Recherche et d'Enseignement Supérieur aux Techniques de l'électronique,Engineering,0.32
Juli Golley,Poland,M,26,Medical Academy Karol Marcinkowski in Poznan,Accounting,4.97
Perry Dinsey,Philippines,F,41,University of Southern Philippines Foundation,Legal,2.87
Jewell Cartmill,Philippines,M,24,Mariano Marcos State University,Sales,4.27
Ardyce Peddar,Brazil,M,25,Universidade de Passo Fundo,Legal,1.06
Arnaldo de Bullion,China,F,23,Chengdu Institute of Sichuan International Studies University,Engineering,4.74
Mel Boddis,Czech Republic,M,26,Charles University Prague,Product Management,3.73
Christin Knotton,Luxembourg,M,41,University of Luxemburg,Product Management,0.65
Demott Beininck,China,F,45,China Academy of Art,Engineering,4.4
Madlen Krishtopaittis,Indonesia,M,25,Universitas Cenderawasih,Legal,3.38
Pippy Jolin,Kyrgyzstan,F,45,Bishkek Humanities University,Engineering,1.91
Ethel Maynard,China,F,40,Sichuan Agricultural University,Engineering,4.24
Berna MacGiolla,China,F,23,Dalian University of Technology,Research and Development,4.29
Zacharia Heugle,France,M,32,Université Charles-de-Gaulle (Lille III),Support,2.96
Loretta Clayworth,Panama,M,22,Universidad del Istmo,Product Management,3.77
Rhett Collabine,Brazil,M,50,Universidade Regional de Blumenau,Accounting,1.52
Robers Marunchak,Indonesia,M,47,Universitas 17 Agustus 1945 Banyuwangi,Training,2.83
Tedda Santhouse,Indonesia,F,27,Universitas Ma Chung,Services,3.24
Herbert Beeke,France,M,25,Université Nancy II,Services,4.6
Cayla Sleigh,Indonesia,F,45,Universitas Gadjah Mada,Engineering,1.15
Gideon Thaller,China,F,45,Wudanshan Taoist College ,Training,3.2
Gisele Seamen,Brazil,M,49,Centro Universitário Adventista de São Paulo,Human Resources,3.79
Bobbee Spaughton,Afghanistan,M,38,Balkh University,Legal,1.26
Bebe Heeron,China,M,22,Beijing Normal University,Research and Development,0.56
Ade Dare,Indonesia,F,42,Universitas Wijaya Kusuma Purwokerto,Research and Development,4.76
Blondell Perigo,Mexico,M,43,"Universidad de Guanajuato, Campus León",Product Management,1.16
Caresse Whiston,China,M,48,Southern Yangtze University,Legal,2.8
Wash Grenshields,Brazil,F,46,Pontifícia Universidade Católica de Campinas,Human Resources,2.73
Lita Gleaves,Indonesia,M,23,Universitas Katolik Indonesia Atma Jaya,Services,1.92
Hannie Lydster,Indonesia,M,39,Universitas Atma Jaya Yogyakarta,Human Resources,1.17
Zena Christoforou,China,M,36,Jilin University of Technology,Product Management,4.23
Gary Pudding,China,M,34,Shanghai Lixin University of Commerce,Sales,3.12
Dulcinea Coyle,China,M,24,Sun Yat-Sen University of Medical Sciences,Product Management,0.95
Abbe Phippard,China,F,33,Huaihua Radio and Television University,Engineering,4.8
Eldon Windows,France,M,45,Université Montesquieu (Bordeaux IV),Support,0.24
Lelah Josefs,Portugal,M,27,Universidade Tecnica de Lisboa,Marketing,4.61
Edi Senyard,China,M,33,Jiangxi Agricultural University,Accounting,0.57
Ardis Lacky,Russia,F,41,Samara State University,Accounting,3.64
Philbert McNeachtain,Argentina,M,27,Universidad de Palermo,Sales,0.7
Noak Albiston,China,F,29,Hubei University,Sales,1.18
Wendye Mussen,Philippines,M,34,Northwestern University of the Philippines,Product Management,2.61
Alfons Southeran,China,F,46,Qinghai Radio & Television University,Business Development,4.11
Kirstin Breddy,Colombia,F,21,Universidad de La Amazonia,Services,4.75
Ulrich Swatheridge,Serbia,F,25,University of Kragujevac,Human Resources,3.34
Reggy Bartunek,Sweden,M,23,Växjö University,Legal,2.26
Lita Ruggieri,Serbia,M,24,Metropolitan University,Human Resources,2.19
Madelene Tzuker,Philippines,F,37,Centro Escolar University,Legal,0.85
Cherrita Hollington,Poland,F,33,West Pomeranian Business School in Szczecin,Marketing,3.53
Benny Olechnowicz,Philippines,F,41,University of lloilo,Accounting,1.31
Kinna Drinkall,China,F,47,Zhejiang Forestry University,Support,3.02
Duff Caple,Vietnam,M,20,Hanoi Open University,Marketing,1.84
Gretchen Bannester,Costa Rica,F,38,Universidad de Iberoamérica,Engineering,3.43
Georgianna Saker,Poland,M,33,Silesian School of Economics and Languages,Product Management,2.57
Stanton Lupson,Russia,M,38,Belgorod State University,Accounting,3.12
Merline Melding,China,M,36,Shantou University,Legal,1.34
Graham Benduhn,Morocco,F,35,Université Mohammed V - Souissi,Marketing,1.01
Carmella Harkness,China,F,35,Tianjin Academy of Fine Art,Marketing,1.63
Fransisco Amar,Serbia,M,27,Megatrend University of Applied Sciences,Engineering,1.74
Crichton Sherborn,Indonesia,F,24,Universitas Jayabaya,Research and Development,4.63
Kenn Harler,Greece,F,40,American College of Greece,Human Resources,2.55
Collie Scannell,Brazil,M,42,Universidade Federal de Pernambuco,Sales,0.34
Colan Sodor,Sri Lanka,F,20,University of the Visual & Performing Arts,Legal,0.5
Holmes Gerwood,Ecuador,F,43,Universidad Católica de Cuenca,Marketing,0.43
Willem Clyne,Colombia,F,29,Universidad Nacional de Colombia,Support,3.04
Mata Haberfield,Ukraine,M,49,Odessa National Maritime Academy,Accounting,1.55
Isa Waud,China,F,44,Ningxia University,Research and Development,1.01
Kania Bielby,France,F,37,Université de Limoges,Business Development,2.62
Vance Harte,Poland,F,22,Medical Academy in Lublin,Services,3.13
Tiffanie Stait,Macedonia,M,38,University Goce Delcev,Human Resources,0.6
Cloris Oxshott,Portugal,F,31,Academia Nacional Superior de Orquesta,Business Development,1.54
Davey Odby,Russia,F,45,Yakutsk State University,Accounting,4.06
Klarika Garshore,United States,M,22,Andon College - Modesto,Support,2.04
Klarrisa Charlick,Philippines,F,33,National University,Accounting,4.14
Paola Checkley,United States,M,34,Cedar Crest College,Services,3.3
Eldin Kinnen,Senegal,F,23,Université Gaston Berger Saint-Louis,Business Development,2.25
Stacy Musslewhite,China,F,43,Liaoning Normal University,Engineering,4.26
Lenard Size,Russia,M,50,Altai State Medical University,Marketing,0.92
Barbaraanne Escala,Nigeria,F,39," Akanu Ibiam Federal Polytechnic, Unwana",Engineering,1.21
Andee Esp,Canada,M,47,Kingston College,Business Development,4.78
Angel Orpwood,Colombia,F,22,Universidad del Rosario,Research and Development,1.32
Mariya Ivel,Azerbaijan,F,38,Nakhchivan State University,Engineering,0.97
Beatrice Baish,Russia,M,31,Kuban State University of Agriculture,Business Development,0.6
Christiane Trowell,Brazil,M,44,Universidade Potiguar,Business Development,4.39
Orin Chazotte,Bosnia and Herzegovina,M,22,International Burch University,Engineering,0.27
Farand Jacqueminet,Indonesia,F,32,Universitas Surabaya,Support,1.86
Lorry Charman,Portugal,M,25,Universidade do Minho,Accounting,1.1
Amber Calterone,Costa Rica,M,33,Universidad de Costa Rica,Research and Development,4.35
Bertina Tupling,Pakistan,M,35,Dawood College of Engineering and Technology,Training,4.76
Legra Wedon,Indonesia,M,50,Universitas Advent Indonesia,Support,2.4
Orlan De Michetti,Poland,M,32,AGH University of Science and Technology,Human Resources,0.66
Rachelle Craghead,China,M,20,Yantai University,Human Resources,0.61
Cathie Mattheissen,Somalia,F,20,Sanaag University of Science and Technology,Support,1.23
Kahaleel Massei,Brazil,F,48,Universidade Federal do Espírito Santo,Training,2.32
Marti Minors,Colombia,F,27,Universidad del Valle del Cauca,Accounting,1.05
Brenna Bilton,Russia,F,22,"NGO Vladikavkaz Institute of Economics, Management, and Law",Research and Development,4.41
Sibby Heddy,Poland,M,46,Technical University of Gdansk,Accounting,1.43
Glad Hakonsson,Indonesia,M,46,Institut Sains dan Teknologi Al Kamal,Support,3.36
Oates Strutley,Philippines,M,29,San Beda College,Training,2.71
Caz Maddyson,Finland,F,43,Central Ostrobothnia University of Applied Sciences,Legal,2.03
Maria Darycott,Indonesia,M,31,Universitas Islam Sumatera Utara,Engineering,1.54
Maximilien Benka,Indonesia,F,50,Universitas Muria Kudus,Sales,4.6
Malynda Baldung,Indonesia,M,21,Universitas Palangka Raya,Support,0.99
Eveleen Diamond,Peru,M,44,Universidad Alas Peruanas,Sales,2.86
Jacquelyn Yacobsohn,China,F,32,Shanghai Second Polytechnic University,Legal,3.11
Jasen Alesin,Russia,M,29,Moscow International Higher Business School (MIRBIS),Training,1.76
Melamie Felderer,Pakistan,F,35,COSMIQ Institute of Technology,Engineering,0.32
Fairleigh Smale,Portugal,F,23,Universidade Internacional Lisboa,Engineering,4.2
Perkin Hauger,Russia,F,26,Pomor State University,Accounting,1.13
Amber Wheater,Portugal,M,49,Universidade dos Acores,Accounting,2.05
Wynny Scoullar,Colombia,M,44,"Universidad de Bogotá ""Jorge Tadeo Lozano""",Training,2.67
Kurtis Linn,Philippines,M,37,University of the Philippines Diliman,Support,4.47
Budd Neal,Indonesia,F,36,Institut Sains dan Teknologi Al Kamal,Support,1.47
Clem Antosik,South Africa,F,25,University of Cape Town,Engineering,3.35
Shirley Hedau,China,F,29,Nanjing University of Aeronautics and Astronautics,Human Resources,2.29
Otha Aggis,Vietnam,F,29,FPT University,Research and Development,3.37
Nataline Levin,Japan,F,26,Tokyo Metropolitan Institute of Technology,Research and Development,1.89
Rozele Deniske,Syria,M,46,Higher Institute of Business Administration,Human Resources,2.59
Cora Beyne,Bolivia,M,25,"Universidad Católica Boliviana, La Paz",Support,4.4
Lucila Klimpt,Philippines,M,30,Philippine Christian University,Sales,4.06
Dimitry Kerr,Kazakhstan,M,30,Al-Farabi Kazakh National University,Services,0.26
